can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,pos,team_name,price
True,True,,,551466,0,0,0,0,0,0,4,0.0,0.0,0,Gonzalo,0.0,569,0,,,60,551466.jpg,0.0,False,García,1.8,False,,a,10,54,0,0,0,0,0,0.0,0.0,García,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FWD,FUL,6.0
True,True,,,571779,0,0,0,0,0,0,3,0.0,0.0,0,César,0.0,570,0,,,55,571779.jpg,0.0,False,Palacios,0.1,False,,a,10,54,0,0,0,0,0,0.0,0.0,Palacios,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,FUL,5.5
True,True,,,463210,0,0,0,0,0,0,3,0.0,0.0,0,Shea,0.0,580,0,,,50,463210.jpg,0.0,False,Charles,0.0,False,,a,10,54,0,0,0,0,0,0.0,0.0,Charles,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,FUL,5.0
True,True,,,167825,0,0,0,0,0,0,1,1.0,,0,Dillon,0.0,273,False,,,40,167825.jpg,0.0,False,Phillips,2.0,False,,a,11,88,0,0,0,0,0,0.0,0.0,Phillips,,,,,False,p167825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,405,38,390,22,371,13,407,38,0.0,0.0,0.0,0.0,0.0,0.0,507,49,16,9,411,38,109,19,0.0,0.0,0.0,GK,HUL,4.0
True,True,0.0,,105666,0,0,0,0,0,0,1,2.0,,0,Jack,0.0,274,False,Arm injury - Unknown return date,2026-08-08T19:00:05.601633Z,45,105666.jpg,0.0,False,Butland,0.6,False,,i,11,88,0,0,0,0,0,0.0,0.0,Butland,,,,,False,p105666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,452,51,441,38,424,29,454,51,0.0,0.0,0.0,0.0,0.0,0.0,378,23,77,25,457,51,177,25,0.0,0.0,0.0,GK,HUL,4.5
True,False,0.0,,494950,0,0,0,0,0,0,1,1.0,,0,Harvey,0.0,275,False,Has joined Grimsby Town on loan for the rest of the season,2026-07-29T13:00:27.959925Z,40,494950.jpg,0.0,False,Cartwright,0.1,False,,u,11,88,0,0,0,0,0,0.0,0.0,Cartwright,,,,,False,p494950,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,435,47,420,31,401,22,437,47,0.0,0.0,0.0,0.0,0.0,0.0,538,58,47,18,441,47,310,36,0.0,0.0,0.0,GK,HUL,4.0
True,True,,,444307,0,0,0,0,0,0,1,1.0,,0,Thimothée,0.0,276,False,,,40,444307.jpg,0.0,False,Lo-Tutala,0.2,False,,a,11,88,0,0,0,0,0,0.0,0.0,Lo-Tutala,,,,,False,p444307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,424,44,409,28,390,19,426,44,0.0,0.0,0.0,0.0,0.0,0.0,527,55,36,15,430,44,330,39,0.0,0.0,0.0,GK,HUL,4.0
True,True,,,108416,0,0,0,0,0,0,2,1.0,,0,John,0.0,277,False,,,40,108416.jpg,0.0,False,Egan,1.6,False,,a,11,88,0,0,0,0,0,0.0,0.0,Egan,,,,,False,p108416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,401,135,385,134,366,130,403,135,0.0,0.0,0.0,0.0,0.0,0.0,500,140,9,3,407,136,196,70,0.0,0.0,0.0,DEF,HUL,4.0
True,True,0.0,,501902,0,0,0,0,0,0,2,1.0,,0,Charlie,0.0,278,False,Groin injury - Unknown return date,2026-08-02T09:00:11.030017Z,40,501902.jpg,0.0,False,Hughes,0.6,False,,i,11,88,0,0,0,0,0,0.0,0.0,Hughes,,,,,False,p501902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,438,161,423,160,404,156,440,161,0.0,0.0,0.0,0.0,0.0,0.0,541,169,50,32,443,161,138,54,0.0,0.0,0.0,DEF,HUL,4.0
True,True,,,146426,0,0,0,0,0,0,2,1.0,,0,Semi,0.0,279,False,,,40,146426.jpg,0.0,False,Ajayi,0.8,False,,a,11,88,0,0,0,0,0,0.0,0.0,Ajayi,,,,,False,p146426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,403,136,387,135,368,131,405,136,0.0,0.0,0.0,0.0,0.0,0.0,503,142,12,5,409,137,222,78,0.0,0.0,0.0,DEF,HUL,4.0
True,True,,,193278,0,0,0,0,0,0,2,1.0,,0,Lewie,0.0,280,False,,,40,193278.jpg,0.0,False,Coyle,0.6,False,,a,11,88,0,0,0,0,0,0.0,0.0,Coyle,,,,,False,p193278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,411,142,396,141,377,137,413,142,0.0,0.0,0.0,0.0,0.0,0.0,513,149,22,12,417,143,291,109,0.0,0.0,0.0,DEF,HUL,4.0
True,True,0.0,,433590,0,0,0,0,0,0,2,1.0,,0,Cody,0.0,281,False,Hamstring injury - Expected back 29 Aug,2026-08-08T19:00:05.613036Z,40,433590.jpg,0.0,False,Drameh,0.0,False,,i,11,88,0,0,0,0,0,0.0,0.0,Drameh,,,,,False,p433590,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,421,149,406,148,387,144,423,149,0.0,0.0,0.0,0.0,0.0,0.0,524,157,33,20,427,150,419,146,0.0,0.0,0.0,DEF,HUL,4.0
True,True,,,232351,0,0,0,0,0,0,2,1.0,,0,Ryan,0.0,282,False,,,40,232351.jpg,0.0,False,Giles,0.8,False,,a,11,88,0,0,0,0,0,0.0,0.0,Giles,,,,,False,p232351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,,1.0,,,,[],,418,148,403,147,384,143,420,148,0.0,0.0,0.0,0.0,0.0,0.0,521,156,30,19,424,149,224,80,0.0,0.0,0.0,DEF,HUL,4.0
True,True,75.0,,449428,0,0,0,0,0,0,2,1.0,,0,Matty,0.0,283,False,Hip injury - 75% chance of playing,2026-08-02T09:00:11.038361Z,40,449428.jpg,0.0,False,Jacob,0.0,False,,d,11,88,0,0,0,0,0,0.0,0.0,Jacob,,,,,False,p449428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,425,151,410,150,391,146,427,151,0.0,0.0,0.0,0.0,0.0,0.0,528,159,37,22,431,152,432,152,0.0,0.0,0.0,DEF,HUL,4.0
True,True,,,661800,0,0,0,0,0,0,2,1.0,,0,Cathal,0.0,284,False,,,40,661800.jpg,0.0,False,McCarthy,0.1,False,,a,11,88,0,0,0,0,0,0.0,0.0,McCarthy,,,,,False,p661800,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,448,169,434,169,417,167,450,169,0.0,0.0,0.0,0.0,0.0,0.0,558,184,67,47,453,169,385,136,0.0,0.0,0.0,DEF,HUL,4.0
True,True,,,160817,0,0,0,0,0,0,2,1.0,,0,Paddy,0.0,285,False,,,40,160817.jpg,0.0,False,McNair,0.1,False,,a,11,88,0,0,0,0,0,0.0,0.0,McNair,,,,,False,p160817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,404,137,389,136,370,132,406,137,0.0,0.0,0.0,0.0,0.0,0.0,505,143,14,6,410,138,364,128,0.0,0.0,0.0,DEF,HUL,4.0
True,True,,,540324,0,0,0,0,0,0,3,1.5,,0,Mohamed,0.0,286,False,,,50,540324.jpg,0.0,False,Belloumi,0.5,False,,a,11,88,0,0,0,0,0,0.0,0.0,Belloumi,,,,,False,p540324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,,2.0,,,,[],,528,226,528,226,525,225,528,226,0.0,0.0,0.0,0.0,0.0,0.0,344,204,322,98,528,226,234,79,0.0,0.0,0.0,MID,HUL,5.0
True,True,,,232905,0,0,0,0,0,0,3,1.5,,0,Liam,0.0,287,False,,,50,232905.jpg,0.0,False,Millar,0.1,False,,a,11,88,0,0,0,0,0,0.0,0.0,Millar,,,,,False,p232905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,506,210,502,210,499,209,506,210,0.0,0.0,0.0,0.0,0.0,0.0,274,164,252,58,506,210,423,163,0.0,0.0,0.0,MID,HUL,5.0
True,True,,,171270,0,0,0,0,0,0,3,1.0,,0,Kieran,0.0,288,False,,,45,171270.jpg,0.0,False,Dowell,0.5,False,,a,11,88,0,0,0,0,0,0.0,0.0,Dowell,,,,,False,p171270,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,457,187,447,189,430,183,459,188,0.0,0.0,0.0,0.0,0.0,0.0,394,225,93,4,462,190,221,75,0.0,0.0,0.0,MID,HUL,4.5
True,True,,,101282,0,0,0,0,0,0,3,1.0,,0,Matt,0.0,289,False,,,45,101282.jpg,0.0,False,Crooks,0.7,False,,a,11,88,0,0,0,0,0,0.0,0.0,Crooks,,,,,False,p101282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,1.0,,[],,451,186,440,188,423,182,453,187,0.0,0.0,0.0,0.0,0.0,0.0,377,222,76,1,456,189,239,82,0.0,0.0,0.0,MID,HUL,4.5
True,True,,,243413,0,0,0,0,0,0,3,1.0,,0,Regan,0.0,290,False,,,45,243413.jpg,0.0,False,Slater,2.2,False,,a,11,88,0,0,0,0,0,0.0,0.0,Slater,,,,,False,p243413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,,,,,,[],,461,189,453,191,438,185,463,190,0.0,0.0,0.0,0.0,0.0,0.0,421,228,120,7,466,192,254,87,0.0,0.0,0.0,MID,HUL,4.5
True,True,0.0,,465525,0,0,0,0,0,0,3,0.0,,0,Eliot,0.0,291,False,Knee injury - Unknown return date,2026-07-23T12:01:23.532635Z,45,465525.jpg,0.0,False,Matazo,0.0,False,,i,11,88,0,0,0,0,0,0.0,0.0,Matazo,,,,,False,p465525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,465,191,458,193,444,187,467,192,0.0,0.0,0.0,0.0,0.0,0.0,435,230,134,9,470,194,548,239,0.0,0.0,0.0,MID,HUL,4.5
True,True,,,208481,0,0,0,0,0,0,3,1.5,,0,Abdülkadir,0.0,292,False,,,50,208481.jpg,0.0,False,Ömür,0.0,False,,a,11,88,0,0,0,0,0,0.0,0.0,Ömür,,,,,False,p208481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,497,206,493,206,489,205,497,206,0.0,0.0,0.0,0.0,0.0,0.0,249,153,227,47,497,206,507,209,0.0,0.0,0.0,MID,HUL,5.0
True,False,0.0,,490161,0,0,0,0,0,0,3,1.5,,0,Abu,0.0,293,False,Has joined Portsmouth permanently,2026-08-12T14:08:23.542043Z,50,490161.jpg,0.0,False,Kamara,0.0,False,,u,11,88,0,0,0,0,0,0.0,0.0,Kamara,,,,,False,p490161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,518,218,517,218,513,217,518,218,0.0,0.0,0.0,0.0,0.0,0.0,314,183,292,77,518,218,485,196,0.0,0.0,0.0,MID,HUL,5.0
True,True,0.0,,553783,0,0,0,0,0,0,3,1.0,,0,Óscar,0.0,294,False,Thigh injury - Unknown return date,2026-08-04T18:30:11.016909Z,45,553783.jpg,0.0,False,Zambrano,0.3,False,,i,11,88,0,0,0,0,0,0.0,0.0,Zambrano,,,,,False,p553783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,477,195,473,197,463,193,479,196,0.0,0.0,0.0,0.0,0.0,0.0,466,237,165,16,482,198,240,83,0.0,0.0,0.0,MID,HUL,4.5
True,True,,,169432,0,0,0,0,0,0,4,1.8,,0,Oli,0.0,295,False,,,55,169432.jpg,0.0,False,McBurnie,1.5,False,,a,11,88,0,0,0,0,0,0.0,0.0,McBurnie,,,,,False,p169432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,2.0,,[],,537,64,537,64,536,64,537,64,0.0,0.0,0.0,0.0,0.0,0.0,119,29,356,26,537,64,116,18,0.0,0.0,0.0,FWD,HUL,5.5
True,True,,,213292,0,0,0,0,0,0,3,1.5,,0,David,0.0,296,False,,,50,213292.jpg,0.0,False,Akintola,0.0,False,,a,11,88,0,0,0,0,0,0.0,0.0,Akintola,,,,,False,p213292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,498,207,494,207,490,206,498,207,0.0,0.0,0.0,0.0,0.0,0.0,254,157,232,51,498,207,483,194,0.0,0.0,0.0,MID,HUL,5.0
True,True,0.0,,470294,0,0,0,0,0,0,3,1.0,,0,Darko,0.0,297,False,Thigh injury - Unknown return date,2026-08-04T18:30:11.027155Z,45,470294.jpg,0.0,False,Gyabi,0.1,False,,i,11,88,0,0,0,0,0,0.0,0.0,Gyabi,,,,,False,p470294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,466,192,459,194,445,188,468,193,0.0,0.0,0.0,0.0,0.0,0.0,437,231,136,10,471,195,328,118,0.0,0.0,0.0,MID,HUL,4.5
True,True,,,500957,0,0,0,0,0,0,4,1.0,,0,Enis,0.0,298,False,,,45,500957.jpg,0.0,False,Destan,2.4,False,,a,11,88,0,0,0,0,0,0.0,0.0,Destan,,,,,False,p500957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,471,47,465,47,453,47,473,48,0.0,0.0,0.0,0.0,0.0,0.0,453,59,152,3,476,49,107,17,0.0,0.0,0.0,FWD,HUL,4.5
True,False,0.0,,534392,0,0,0,0,0,0,4,1.0,,0,Mason,0.0,299,False,Has joined Sheffield Wednesday on loan for the rest of the season,2026-08-03T14:05:20.234842Z,45,534392.jpg,0.0,False,Burstow,0.4,False,,u,11,88,0,0,0,0,0,0.0,0.0,Burstow,,,,,False,p534392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,473,48,469,48,459,48,475,49,0.0,0.0,0.0,0.0,0.0,0.0,460,60,159,4,478,50,183,31,0.0,0.0,0.0,FWD,HUL,4.5
True,True,,,169359,0,0,0,0,0,0,2,1.0,,0,Matt,0.0,556,False,,,40,169359.jpg,0.0,False,Targett,3.0,False,,a,11,88,0,0,0,0,0,0.0,0.0,Targett,,241.0,2026-07-23,1995-09-18,False,p169359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,406,138,391,137,372,133,408,138,0.0,0.0,0.0,0.0,0.0,0.0,508,145,17,8,412,139,203,73,0.0,0.0,0.0,DEF,HUL,4.0
True,True,,,445028,0,0,0,0,0,0,3,0.0,0.0,0,Hidemasa,0.0,563,0,,,50,445028.jpg,0.0,False,Morita,0.1,False,,a,11,88,0,0,0,0,0,0.0,0.0,Morita,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,HUL,5.0
True,True,,,473284,0,0,0,0,0,0,1,0.0,0.0,0,Konstantinos,0.0,572,0,,,45,473284.jpg,0.0,False,Tzolakis,0.3,False,,a,11,88,0,0,0,0,0,0.0,0.0,Tzolakis,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GK,HUL,4.5
True,True,,,552946,0,0,0,0,0,0,3,0.0,0.0,0,Jens,0.0,574,0,,,50,552946.jpg,0.0,False,Hjertø-Dahl,0.0,False,,a,11,88,0,0,0,0,0,0.0,0.0,Hjertø-Dahl,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,HUL,5.0
True,True,,,608227,0,0,0,0,0,0,3,0.0,0.0,0,Elliot,0.0,576,0,,,50,608227.jpg,0.0,False,Stroud,0.0,False,,a,11,88,0,0,0,0,0,0.0,0.0,Stroud,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,HUL,5.0
True,True,,,219924,0,0,0,0,0,0,2,1.0,,0,Issa,0.0,259,False,,,40,219924.jpg,2.4,False,Diop,18.5,False,,a,12,40,31,0,0,0,0,0.0,7.8,Diop,,,,,False,p219924,812,1,0,1,13,0,0,0,2,0,0,3,103,190.8,8.0,31.0,23.0,0,0,0,0,8,0.8,0.05,0.85,12.42,,,,,,,[],,255,96,345,119,297,100,306,105,0.09,0.0,0.01,0.1,1.38,1.44,518,153,27,16,242,98,13,5,0.89,0.11,0.0,DEF,IPS,4.0
True,True,,,212314,0,0,0,0,0,0,3,1.5,,0,Saša,0.0,267,False,,,50,212314.jpg,2.6,False,Lukić,0.1,False,,a,12,40,67,0,0,0,0,0.0,13.4,Lukić,,,,,False,p212314,1730,1,4,6,22,0,0,0,9,0,0,4,314,317.6,441.6,176.0,93.4,0,0,0,0,20,2.23,1.91,4.14,27.64,5.0,,2.0,,,,[],,194,83,63,49,176,95,144,76,0.12,0.0,0.1,0.22,1.44,1.14,253,156,231,50,223,86,466,185,1.04,0.31,0.0,MID,IPS,5.0
True,True,,,108813,0,0,0,0,0,0,1,2.0,,0,Christian,0.0,300,False,,,45,108813.jpg,0.0,False,Walton,0.6,False,,a,12,40,0,0,0,0,0,0.0,0.0,Walton,,,,,False,p108813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,453,52,442,39,425,30,455,52,0.0,0.0,0.0,0.0,0.0,0.0,381,24,80,26,458,52,210,32,0.0,0.0,0.0,GK,IPS,4.5
True,True,,,112520,0,0,0,0,0,0,1,1.0,,0,Alex,0.0,301,False,,,40,112520.jpg,0.0,False,Palmer,5.7,False,,a,12,40,0,0,0,0,0,0.0,0.0,Palmer,,,,,False,p112520,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,402,37,386,20,367,11,404,37,0.0,0.0,0.0,0.0,0.0,0.0,501,47,10,7,408,37,61,8,0.0,0.0,0.0,GK,IPS,4.0
True,True,,,50093,0,0,0,0,0,0,1,1.0,,0,David,0.0,302,False,,,40,50093.jpg,0.0,False,Button,0.5,False,,a,12,40,0,0,0,0,0,0.0,0.0,Button,,,,,False,p50093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,398,35,381,17,362,8,400,35,0.0,0.0,0.0,0.0,0.0,0.0,495,44,4,4,404,35,237,33,0.0,0.0,0.0,GK,IPS,4.0
True,True,,,183015,0,0,0,0,0,0,2,1.0,,0,Cédric,0.0,303,False,,,40,183015.jpg,0.0,False,Kipré,0.5,False,,a,12,40,0,0,0,0,0,0.0,0.0,Kipré,,,,,False,p183015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,410,141,395,140,376,136,412,141,0.0,0.0,0.0,0.0,0.0,0.0,512,148,21,11,416,142,293,110,0.0,0.0,0.0,DEF,IPS,4.0
True,True,,,216616,0,0,0,0,0,0,2,1.0,,0,Dara,0.0,304,False,,,40,216616.jpg,0.0,False,O'Shea,2.6,False,,a,12,40,0,0,0,0,0,0.0,0.0,O'Shea,,,,,False,p216616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,415,145,400,144,381,140,417,145,0.0,0.0,0.0,0.0,0.0,0.0,517,152,26,15,421,146,179,66,0.0,0.0,0.0,DEF,IPS,4.0
True,True,,,455084,0,0,0,0,0,0,2,1.0,,0,Leif,0.0,305,False,,,40,455084.jpg,0.0,False,Davis,4.9,False,,a,12,40,0,0,0,0,0,0.0,0.0,Davis,,,,,False,p455084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,,2.0,,,,[],,428,154,413,153,394,149,430,154,0.0,0.0,0.0,0.0,0.0,0.0,531,162,40,25,434,155,80,33,0.0,0.0,0.0,DEF,IPS,4.0
True,True,,,449429,0,0,0,0,0,0,2,1.0,,0,Jacob,0.0,306,False,,,40,449429.jpg,0.0,False,Greaves,0.7,False,,a,12,40,0,0,0,0,0,0.0,0.0,Greaves,,,,,False,p449429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,426,152,411,151,392,147,428,152,0.0,0.0,0.0,0.0,0.0,0.0,529,160,38,23,432,153,246,88,0.0,0.0,0.0,DEF,IPS,4.0
True,True,,,222018,0,0,0,0,0,0,2,1.0,,0,Ben,0.0,307,False,,,40,222018.jpg,0.0,False,Johnson,0.1,False,,a,12,40,0,0,0,0,0,0.0,0.0,Johnson,,,,,False,p222018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,417,147,402,146,383,142,419,147,0.0,0.0,0.0,0.0,0.0,0.0,520,155,29,18,423,148,372,132,0.0,0.0,0.0,DEF,IPS,4.0
True,True,,,176420,0,0,0,0,0,0,2,1.0,,0,Darnell,0.0,308,False,,,40,176420.jpg,0.0,False,Furlong,0.5,False,,a,12,40,0,0,0,0,0,0.0,0.0,Furlong,,,,,False,p176420,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,409,140,394,139,375,135,411,140,0.0,0.0,0.0,0.0,0.0,0.0,511,147,20,10,415,141,305,113,0.0,0.0,0.0,DEF,IPS,4.0
True,True,,,501390,0,0,0,0,0,0,3,1.5,,0,Marcelino,0.0,309,False,,,50,501390.jpg,0.0,False,Núñez,0.2,False,,a,12,40,0,0,0,0,0,0.0,0.0,Núñez,,,,,False,p501390,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,,1.0,,,,[],,521,221,520,221,517,220,521,221,0.0,0.0,0.0,0.0,0.0,0.0,324,188,302,82,521,221,362,134,0.0,0.0,0.0,MID,IPS,5.0
